@relation fatigue

@attribute fatigue_value real
@attribute a0_x real
@attribute a0_y real
@attribute a1_x real
@attribute a1_y real
@attribute a2_x real
@attribute a2_y real
@attribute a3_x real
@attribute a3_y real
@attribute a4_x real
@attribute a4_y real
@attribute a5_x real
@attribute a5_y real
@attribute a6_x real
@attribute a6_y real
@attribute a7_x real
@attribute a7_y real
@attribute a8_x real
@attribute a8_y real
@attribute a9_x real
@attribute a9_y real
@attribute a10_x real
@attribute a10_y real
@attribute a11_x real
@attribute a11_y real
@attribute a12_x real
@attribute a12_y real
@attribute a13_x real
@attribute a13_y real
@attribute a14_x real
@attribute a14_y real
@attribute a15_x real
@attribute a15_y real
@attribute a16_x real
@attribute a16_y real
@attribute a17_x real
@attribute a17_y real
@attribute a18_x real
@attribute a18_y real
@attribute a19_x real
@attribute a19_y real
@attribute a20_x real
@attribute a20_y real
@attribute a21_x real
@attribute a21_y real
@attribute a22_x real
@attribute a22_y real
@attribute a23_x real
@attribute a23_y real
@attribute a24_x real
@attribute a24_y real
@attribute a25_x real
@attribute a25_y real
@attribute a26_x real
@attribute a26_y real
@attribute a27_x real
@attribute a27_y real
@attribute a28_x real
@attribute a28_y real
@attribute a29_x real
@attribute a29_y real
@attribute a30_x real
@attribute a30_y real
@attribute a31_x real
@attribute a31_y real
@attribute a32_x real
@attribute a32_y real
@attribute a33_x real
@attribute a33_y real
@attribute a34_x real
@attribute a34_y real
@attribute a35_x real
@attribute a35_y real
@attribute a36_x real
@attribute a36_y real
@attribute a37_x real
@attribute a37_y real
@attribute a38_x real
@attribute a38_y real
@attribute a39_x real
@attribute a39_y real
@attribute a40_x real
@attribute a40_y real
@attribute a41_x real
@attribute a41_y real
@attribute a42_x real
@attribute a42_y real
@attribute a43_x real
@attribute a43_y real
@attribute a44_x real
@attribute a44_y real
@attribute a45_x real
@attribute a45_y real
@attribute a46_x real
@attribute a46_y real
@attribute a47_x real
@attribute a47_y real
@attribute a48_x real
@attribute a48_y real
@attribute a49_x real
@attribute a49_y real
@attribute a50_x real
@attribute a50_y real
@attribute a51_x real
@attribute a51_y real
@attribute a52_x real
@attribute a52_y real
@attribute a53_x real
@attribute a53_y real
@attribute a54_x real
@attribute a54_y real
@attribute a55_x real
@attribute a55_y real
@attribute a56_x real
@attribute a56_y real
@attribute a57_x real
@attribute a57_y real
@attribute a58_x real
@attribute a58_y real
@attribute a59_x real
@attribute a59_y real
@attribute a60_x real
@attribute a60_y real
@attribute a61_x real
@attribute a61_y real
@attribute a62_x real
@attribute a62_y real
@attribute a63_x real
@attribute a63_y real
@attribute a64_x real
@attribute a64_y real
@attribute a65_x real
@attribute a65_y real
@attribute a66_x real
@attribute a66_y real
@attribute a67_x real
@attribute a67_y real

@data
4,-99.2721,-40.8602,-100.988,-6.76961,-97.4098,21.4436,-90.5226,50.2754,-76.978,77.6058,-59.0332,99.0185,-31.736,114.753,5.75076,121.051,40.4528,111.276,61.2723,96.2407,82.5206,75.2073,94.068,48.375,97.3996,19.5848,99.6847,-8.305,98.7459,-40.577,84.6248,-59.0708,63.1016,-78.7927,34.2815,-78.6423,20.7096,-65.3819,39.972,-66.5714,61.4966,-66.4056,-86.3991,-60.8059,-69.3076,-78.3123,-40.7436,-79.104,-21.8119,-65.2262,-44.1509,-67.0491,-65.8237,-66.4203,-70.6358,-36.8122,-48.2719,-45.768,-24.0497,-38.0943,-47.5995,-32.4304,-47.5351,-38.9073,70.2117,-37.8217,47.5908,-46.1577,25.1131,-37.6875,48.2381,-32.805,47.4628,-39.2016,-10.8076,-41.1205,-15.368,-17.4506,-30.012,5.9517,-22.9899,17.6148,2.84509,20.6694,27.7085,17.6109,31.7884,5.82579,18.3538,-16.4918,13.1431,-41.2741,-14.3007,11.3473,17.109,11.7638,-48.1521,48.2177,-26.7116,37.726,-11.7144,33.078,2.15697,34.4493,16.8394,33.4214,32.3096,37.8312,51.9345,47.7785,32.7491,59.1888,18.6973,62.2557,1.4705,64.2037,-14.8688,62.3911,-29.2547,58.9163,-18.3149,53.7274,1.56185,55.4652,21.5104,54.0119,22.8339,43.287,1.59944,41.6221,-15.6229,42.3816,1.51121,49.4427,0,0
1,-89.4637,-37.5488,-92.1975,-1.95316,-88.434,25.8503,-80.6493,56.125,-68.3789,79.7409,-52.3639,99.1318,-27.4705,117.445,8.15963,123.115,44.653,115.796,73.4008,96.8098,89.4431,76.863,101.031,51.3533,106.693,18.7986,108.616,-11.7051,107.64,-42.0904,90.6594,-54.3256,67.729,-75.983,40.6889,-77.0572,25.7591,-64.7135,46.7305,-65.1863,66.3488,-63.3566,-76.0907,-55.5875,-60.8892,-74.3834,-34.1995,-76.1263,-17.9891,-63.851,-39.4639,-64.9903,-57.9602,-62.6416,-56.8898,-34.43,-37.7682,-41.3786,-16.9941,-37.1329,-37.777,-31.7347,-37.2428,-36.1172,69.9119,-36.0564,49.1626,-43.3301,26.3379,-38.2166,48.1778,-32.563,48.2764,-37.6433,-9.00846,-40.5777,-14.1349,-15.7223,-25.7465,8.51594,-19.3224,17.7354,3.10369,20.3132,27.5913,16.1416,31.9735,7.22506,21.0292,-14.9212,17.3003,-40.8866,-11.6609,11.7149,17.2112,11.6875,-38.7139,54.6969,-22.0765,45.723,-8.70698,42.2263,0.874996,44.2373,10.8358,42.209,25.7706,44.3295,44.0606,51.1365,30.6175,58.3616,18.0562,61.7564,2.16931,63.8824,-12.8869,63.0493,-25.5287,60.0287,-16.0621,54.5133,2.51132,55.1888,19.7699,54.1672,19.3946,50.5222,0.962674,51.3895,-17.6522,52.0663,2.11401,53.4643,0,0
6,-93.621,-35.9533,-94.7216,-2.65109,-91.0455,25.4789,-82.8176,57.0038,-72.2642,78.7619,-57.481,99.5309,-34.2629,117.634,2.82048,126.316,41.5967,119.185,69.3887,100.273,82.4929,80.3175,95.4038,57.5519,102.021,26.867,105.508,-2.70834,104.549,-33.8171,89.7825,-54.7451,69.6415,-73.4409,45.665,-74.4329,28.3665,-62.8907,50.183,-63.7776,68.1786,-61.1143,-81.718,-56.8217,-63.7995,-72.9011,-41.7226,-73.2882,-25.9757,-61.1236,-46.5323,-63.0293,-64.2819,-61.453,-62.2875,-34.2448,-45.2043,-41.2445,-27.5393,-36.5505,-45.8953,-32.0152,-45.3063,-36.3743,69.545,-35.1252,51.9,-42.5653,32.4991,-37.3772,50.4198,-32.7056,51.0057,-37.452,-11.967,-37.9069,-17.6143,-14.1394,-29.6812,8.06201,-23.8348,22.8159,0.80862,24.9285,25.8919,23.8939,33.5051,9.59366,20.5096,-12.9553,15.942,-37.6208,-13.2229,16.6372,17.4533,16.6407,-40.8166,57.2854,-24.6827,51.0349,-12.6675,47.8747,-1.0014,49.5598,11.7788,48.8327,26.5015,51.8603,40.8787,57.2743,27.0097,65.5291,15.2916,68.7722,-0.425557,69.5617,-14.2132,68.6695,-26.1111,64.6474,-15.9549,60.0049,0.849732,61.2315,17.2934,60.6189,17.1697,56.2525,0.290243,56.2813,-15.6038,55.5686,0.25581,59.0727,0,0
7,-97.9897,-40.863,-97.5825,-6.08403,-93.669,23.3112,-84.7501,55.1432,-73.1547,77.9221,-54.6744,98.8203,-29.5071,114.874,6.32549,121.155,40.4311,115.269,68.9323,97.7552,83.9328,75.0224,94.8545,50.402,100.527,17.2808,102.572,-11.9723,97.173,-42.9915,83.1029,-65.4497,64.7254,-79.784,41.6895,-79.2406,28.5536,-67.3106,47.904,-69.9005,63.677,-69.1912,-83.2319,-62.2702,-66.1597,-78.3077,-43.1912,-77.8322,-28.5103,-66.5146,-49.1934,-68.2869,-66.1423,-67.3692,-64.6569,-39.2864,-47.6309,-46.4684,-30.6492,-41.262,-47.9393,-37.0065,-47.4607,-41.2818,68.3497,-41.6121,51.3743,-49.1554,33.0967,-42.1222,50.7647,-38.625,51.0606,-43.7066,-13.0793,-42.0266,-17.0775,-18.5482,-28.0192,6.75526,-21.862,19.6124,1.73472,22.0193,26.3149,19.3801,31.2516,6.85908,18.5553,-17.9255,14.2255,-42.2968,-12.5032,13.4877,16.6707,13.3568,-38.8119,55.6869,-21.6493,48.6405,-8.11618,45.0332,3.48475,46.712,15.0942,45.4043,30.01,48.4735,42.0692,55.4624,30.8447,61.4902,19.6169,64.3761,2.51251,65.3146,-12.6022,64.5367,-25.2055,60.6228,-15.606,55.5071,4.07083,56.7218,21.7529,56.182,21.5765,53.4397,3.79988,53.8548,-14.821,53.4328,3.2748,55.0582,0,0
3,-102.758,-39.0953,-104.804,-6.34199,-102.676,22.1832,-95.229,51.7552,-83.5808,76.2869,-65.1949,98.605,-36.5717,113.805,-1.91787,117.863,29.1431,114.484,59.8499,97.3102,75.4252,75.3383,87.5775,49.9165,93.1713,19.9337,96.1087,-9.60697,90.8031,-42.131,79.4626,-62.7146,60.657,-82.5593,32.9499,-82.9313,18.4156,-69.4505,39.2925,-71.3344,58.6025,-70.0968,-89.214,-61.0342,-69.7373,-83.0094,-39.9926,-83.1318,-26.1312,-69.6073,-48.1306,-71.6014,-68.1323,-69.2603,-68.6126,-39.7446,-51.5804,-48.2207,-33.3959,-41.4101,-52.0294,-35.7552,-51.4764,-41.9327,62.4134,-40.5901,46.5172,-49.0333,27.7147,-41.3526,45.6185,-36.1628,45.9916,-42.3017,-17.1551,-41.8715,-20.3466,-19.2649,-32.8722,5.80438,-30.1019,18.3489,-0.774424,22.2422,26.8157,18.6407,28.6803,5.52172,16.4625,-18.9644,11.4635,-41.9797,-15.7655,13.2562,14.7189,13.4951,-48.26,52.5281,-26.7222,46.2899,-12.0052,43.575,-1.03728,45.8559,9.81867,44.2416,25.0385,46.6031,38.6814,52.9398,25.8857,59.594,13.2244,61.6488,-2.82874,62.3826,-18.5599,61.7884,-32.1459,58.5246,-19.7768,54.3441,-1.80865,56.122,16.1907,54.9771,16.4136,51.3887,-2.00007,51.5142,-18.7616,51.1409,-2.57376,53.4774,0,0
1,-89.5651,-39.2975,-93.1603,-2.60746,-90.3235,25.1666,-83.5556,54.8697,-72.3145,78.1886,-55.6921,98.6313,-30.6855,117.175,6.16344,124.176,43.7521,117.163,72.6124,98.9422,88.5475,78.9217,100.826,52.5143,105.077,22.4195,106.934,-6.94825,104.604,-37.3573,89.8299,-55.3066,68.414,-74.7152,41.9761,-76.2042,28.9032,-64.5682,48.4672,-64.4653,67.624,-62.6688,-75.2039,-54.2864,-59.4295,-73.1401,-32.6766,-75.6297,-16.6086,-63.3006,-38.7727,-64.4066,-57.9122,-61.6254,-57.957,-34.3597,-38.0186,-40.8665,-18.0334,-37.1439,-38.165,-32.591,-37.4647,-35.9565,69.6301,-34.7343,50.9912,-42.5022,29.7308,-37.6998,50.2433,-32.9009,50.6445,-37.4253,-7.8671,-40.2022,-13.682,-16.2941,-25.7339,7.70981,-19.0677,17.1729,2.95614,20.0023,27.5509,16.8642,32.4636,7.65608,21.9009,-14.7172,17.8995,-39.992,-11.0722,11.5713,18.0828,11.9793,-42.3085,52.6215,-21.5352,45.9051,-7.34704,42.201,4.11007,44.1012,15.3511,42.7325,31.5623,45.334,49.7778,50.6871,33.8763,60.0652,20.5187,63.3941,3.63821,64.6092,-12.1393,63.4174,-25.7039,59.8095,-16.8652,53.9386,4.44299,55.0018,22.9105,54.3523,23.8073,52.1369,4.01064,52.2267,-15.8286,52.3792,3.94283,53.7502,0,0
9,-91.936,-35.8507,-94.2725,-4.41782,-90.5739,23.9425,-82.0463,54.8219,-69.9918,78.4206,-54.9281,97.8436,-33.5867,117.082,3.76614,125.578,43.2889,116.75,68.4019,99.9596,88.1429,76.7514,98.5706,52.046,104.185,20.6389,106.942,-8.49022,106.902,-37.4453,91.6359,-53.999,68.5287,-75.0626,41.7048,-75.0325,24.4,-62.4923,47.7221,-64.6304,67.2531,-62.5235,-83.4022,-56.8873,-66.3544,-73.7937,-40.2429,-74.3227,-23.3048,-60.9494,-46.0253,-64.1267,-64.5189,-63.1323,-62.9872,-35.4305,-43.2244,-42.8434,-20.6719,-37.3971,-43.0108,-32.5536,-42.9902,-37.5321,73.0592,-37.0214,50.1963,-44.2443,26.1644,-38.828,49.4701,-33.0534,49.4409,-38.6672,-10.3943,-39.5618,-15.8159,-14.3109,-26.3357,7.5278,-19.7545,17.8967,2.32814,20.4083,25.0449,16.7003,29.7256,6.97118,19.3802,-13.4702,14.8733,-39.827,-12.1989,12.6877,15.0911,12.3089,-38.1865,55.0742,-23.6892,46.0728,-12.5985,43.0452,-2.3718,45.1519,9.17511,43.1279,22.6439,45.2641,41.376,51.9916,26.6474,57.8159,14.9466,61.0153,-0.529597,63.0187,-14.731,61.9276,-25.9959,59.0996,-16.1708,55.0182,0.66004,56.1919,16.8576,54.9008,15.7409,50.2936,-1.06784,51.3531,-17.9105,51.0784,0.412457,54.145,0,0
6,-95.3827,-37.9547,-97.2879,-6.1,-93.6922,21.309,-84.905,53.3509,-73.1754,76.6054,-54.9316,97.6005,-29.13,114.845,8.09429,121.197,42.4104,114.148,68.5581,97.708,85.7424,74.3174,95.738,48.8839,100.584,16.456,103.06,-12.5618,100.692,-40.6518,87.5851,-60.2402,67.2359,-78.8361,42.0145,-79.3326,27.5005,-67.4937,48.4014,-68.8565,66.1804,-66.9738,-83.0967,-57.7238,-64.9387,-76.3689,-39.515,-77.8703,-22.895,-65.7673,-44.602,-67.0339,-63.8386,-64.7329,-63.568,-37.893,-43.5467,-44.9724,-24.0317,-40.3122,-43.4423,-34.3884,-43.5813,-39.3451,66.8684,-40.5342,48.4743,-48.1499,29.2441,-41.5702,48.4025,-36.8083,48.991,-42.3987,-12.4104,-41.9404,-16.8065,-18.4533,-28.099,6.14185,-23.5242,20.0205,1.85249,22.6283,27.035,19.7866,30.8029,5.92015,19.528,-17.9415,14.9532,-42.2313,-12.8102,13.6973,17.4071,13.5262,-40.1407,53.6825,-22.0845,47.3376,-8.6572,43.6491,2.49453,45.4016,13.4053,44.2162,28.4557,46.9904,44.2146,53.0622,30.2303,60.6613,18.3213,63.6972,2.47377,65.1424,-12.9219,63.6988,-24.8186,59.9395,-14.8894,54.6443,3.4773,56.0955,19.5486,55.2761,20.0523,51.8831,3.21123,51.9653,-13.8285,51.5448,2.88888,54.4485,0,0
6,-87.6631,-44.6294,-92.117,-7.20932,-91.4241,20.5015,-86.0249,50.7485,-75.6827,75.2663,-59.417,95.6983,-34.0799,113.536,1.56575,121.746,42.0799,115.031,73.4246,97.7383,92.1761,76.1612,103.005,50.6631,107.011,20.7495,108.877,-8.43866,106.948,-39.4542,92.6186,-57.4827,70.7227,-77.1259,43.9949,-77.9986,30.4537,-65.4918,51.147,-66.288,69.9777,-64.2539,-75.4022,-60.0524,-58.6651,-78.3616,-32.527,-79.261,-16.7567,-65.5342,-39.1667,-68.0293,-57.2901,-66.36,-59.3316,-37.5848,-39.2476,-45.2016,-17.4303,-39.4032,-39.4901,-34.9842,-38.7255,-39.9066,78.2615,-36.1731,56.6842,-44.8943,33.0675,-39.1546,55.8644,-33.6221,55.6758,-38.9357,-6.10262,-42.1188,-12.0268,-18.4741,-26.514,5.54267,-20.8074,14.3376,2.83598,18.6105,28.9914,14.6005,33.1235,6.76487,21.7434,-15.8974,19.3704,-41.3839,-12.6139,10.2457,17.5317,11.1859,-43.0936,50.8737,-21.6158,44.2123,-7.95973,40.3838,3.48284,42.5172,15.737,41.02,31.6147,43.5072,52.6402,48.8687,33.8292,55.7716,20,57.1478,3.04585,57.4943,-11.5622,57.5771,-26.0104,55.7143,-15.736,51.0919,3.72397,52.1863,22.8769,51.3884,23.2659,49.5205,3.48902,49.6173,-14.4345,49.4417,3.46621,51.1211,0,0
5,-101.725,-40.2011,-103.596,-5.57749,-99.6349,23.0852,-91.2378,52.9277,-79.1087,75.782,-62.202,97.1799,-34.2993,113.22,1.84199,117.264,33.3461,112.306,62.5313,93.7363,75.9181,75.7462,89.9809,47.3611,94.3477,17.242,97.0283,-13.0056,92.5078,-46.2446,80.4527,-61.8738,59.3946,-82.1298,33.1973,-83.2394,18.1089,-69.9249,38.919,-71.2531,58.0928,-69.6124,-89.3707,-57.9372,-71.6334,-80.4624,-40.9822,-82.034,-27.1619,-69.2299,-49.766,-70.5752,-69.6098,-67.1629,-69.0845,-39.0626,-51.1502,-47.7753,-31.864,-41.682,-50.9425,-35.7511,-50.5161,-41.7922,61.6398,-42.2826,43.3646,-49.9476,22.8714,-42.9946,43.2404,-37.9758,42.7692,-43.8882,-16.1527,-43.8052,-19.0392,-20.2396,-30.3314,5.32271,-25.0737,17.0652,1.09983,19.7054,27.1451,15.3148,29.3538,3.19526,16.3856,-20.1036,10.6474,-44.2219,-14.2599,12.2621,16.5303,11.2576,-44.0114,51.9434,-22.6648,45.8836,-8.40833,42.6094,1.83764,44.4936,11.9511,42.6365,26.2692,43.6501,42.5288,46.7667,26.9449,57.2195,13.6029,59.8495,-1.58045,61.7338,-14.8688,61.0476,-27.3765,58.1022,-16.5844,52.7115,-0.309245,53.5196,16.9527,52.1564,17.1607,49.7138,-0.443123,50.7556,-16.1017,51.0867,-0.552268,51.8832,0,0
4,-100.554,-40.6155,-102.835,-5.60025,-99.7191,22.4231,-91.2366,51.1818,-79.8308,73.925,-62.9447,96.2554,-33.2719,111.995,4.51074,116.726,36.3994,111.192,63.8593,92.1739,77.1881,72.764,90.3845,47.1949,95.2103,16.9968,97.6242,-12.1028,91.9398,-44.7533,82.0376,-64.5691,62.206,-83.4669,35.0408,-83.9572,21.4783,-70.9066,40.918,-72.7275,59.4222,-71.5665,-89.3229,-59.7341,-69.5785,-82.4291,-38.8197,-83.0602,-26.7381,-70.3853,-47.9518,-71.9553,-67.8865,-68.9496,-66.8596,-39.5647,-50.2075,-49.1792,-30.9923,-41.3716,-50.1987,-35.6276,-49.8245,-42.6419,66.0537,-41.8262,49.1471,-51.0581,29.1793,-41.6931,48.5266,-37.2099,48.5665,-43.795,-15.1947,-43.9495,-17.8713,-21.1035,-28.9543,3.5575,-26.3208,16.9861,1.20514,21.066,28.339,16.4196,29.2485,2.37532,17.5414,-20.7971,13.5297,-44.2816,-13.4789,12.2804,15.9868,11.8963,-43.2826,51.5939,-23.1128,44.7943,-7.76048,42.1657,3.21635,44.1893,14.2596,42.5792,29.4446,44.709,42.2588,51.0818,29.7724,57.9628,17.3571,59.4959,0.850248,60.4398,-13.7212,60.0118,-26.8028,57.2457,-16.1433,53.1715,1.62236,54.4123,20.0167,53.5717,20.3626,50.0708,1.79621,50.1479,-14.7499,49.8238,1.32568,52.209,0,0
4,-100.586,-39.9655,-102.237,-7.18097,-99.431,20.6763,-91.3725,50.5705,-80.3361,74.2896,-63.1565,96.9275,-34.3636,111.996,1.40618,116.322,33.5284,111.504,63.3051,93.1182,78.1024,72.8533,91.0937,46.4349,96.2796,15.1144,98.6991,-14.4114,93.8856,-45.1464,80.8945,-65.438,60.266,-84.0323,33.3251,-83.7269,19.9288,-70.6419,39.3417,-72.5074,58.689,-71.9015,-87.3081,-62.1131,-68.1306,-83.0137,-38.3259,-83.3917,-25.0592,-70.2297,-46.5462,-72.221,-66.2927,-69.838,-67.6837,-40.4488,-50.4291,-49.2174,-30.7196,-42.2977,-50.597,-36.3638,-49.9621,-42.7381,65.7441,-42.0382,48.7324,-50.4889,28.737,-42.6229,47.8742,-37.1519,48.3142,-43.4262,-15.2816,-43.6389,-18.655,-20.527,-30.432,4.07913,-27.2665,16.3859,0.640548,20.1262,27.7913,15.7943,28.7608,2.73175,17.1524,-20.3187,12.4893,-44.0483,-14.9253,11.5825,15.5777,11.3236,-47.1399,48.8223,-24.8707,43.3346,-10.4619,41.29,0.505548,43.2543,11.5509,41.7903,26.5853,43.6236,42.5869,49.1,28.0937,56.2674,14.8982,58.0424,-1.1108,58.5866,-15.9765,58.3479,-29.3921,55.3655,-17.1937,51.3479,-0.30891,52.5799,17.503,51.8829,17.8703,48.9207,-0.297386,49.2739,-16.3074,48.7521,-0.650426,50.7159,0,0
4,-102.541,-36.9809,-102.895,-5.66819,-100.019,21.9801,-92.379,51.039,-80.389,78.3031,-61.5759,100.528,-36.0721,113.366,1.33128,119.746,36.6061,111.735,58.9284,96.3515,81.2268,73.9197,92.6342,45.5786,95.405,17.7804,97.1375,-11.1512,94.2569,-39.7,79.2653,-62.5902,60.2874,-80.0439,35.5066,-81.0889,22.6144,-70.0691,38.5637,-69.2023,58.0211,-67.6163,-88.7337,-59.4076,-72.1832,-76.5922,-46.9136,-79.4802,-28.0057,-68.0988,-47.9793,-67.4035,-68.1035,-64.7835,-71.3248,-37.1227,-52.0594,-46.5027,-30.1417,-39.1329,-50.8504,-34.5383,-50.566,-40.2307,69.4234,-40.36,49.7646,-48.3735,28.5889,-39.6329,49.188,-35.9746,48.624,-41.8178,-14.3664,-40.896,-18.9007,-15.9796,-31.355,6.92655,-25.1089,17.6275,1.29171,20.5918,25.9733,17.1066,30.3737,5.51308,17.6939,-15.8343,12.0587,-41.4348,-15.4798,11.721,16.0301,11.2841,-45.1128,49.4318,-27.5466,39.3291,-13.7385,34.7817,0.280163,36.1173,13.9509,35.1529,28.8688,39.4043,45.6771,49.8673,29.5881,58.1268,16.5554,60.4675,-0.0632292,61.273,-14.9563,60.2883,-28.5057,57.61,-16.9475,52.4087,0.0365413,54.0105,18.7297,52.5144,18.8727,45.3748,0.235085,43.9088,-14.9575,44.0607,0.235923,49.9147,0,0
4,-102.398,-40.7275,-103.673,-6.70831,-100.43,22.5075,-91.9601,53.7969,-80.0955,77.5788,-61.7813,99.9513,-32.6345,114.882,0.945523,118.837,31.1694,114.047,59.9516,94.6501,74.2338,74.2812,87.3028,48.8509,92.7773,18.4584,96.4,-11.0603,92.6324,-43.6761,79.9064,-61.5547,60.8851,-81.3285,34.6995,-81.6544,20.3366,-68.059,39.9207,-69.8752,58.1884,-68.8447,-85.5806,-60.6079,-66.7502,-81.4217,-38.7812,-81.1849,-26.675,-67.9815,-48.1183,-70.3948,-66.8159,-68.326,-64.3811,-39.2929,-48.5456,-47.1479,-30.8518,-40.7252,-48.6972,-36.1154,-48.5961,-41.5369,59.1593,-41.0359,44.8047,-48.2522,27.3327,-41.2616,44.4462,-37.0096,44.3539,-42.4789,-15.3824,-42.3508,-18.521,-19.9514,-30.6171,5.86239,-27.5246,16.8042,-0.139939,20.6859,25.9147,16.9216,28.4941,5.10316,16.6571,-19.2711,12.3176,-42.4735,-14.3653,12.3469,14.9118,11.9709,-45.128,52.6023,-25.4148,45.6115,-10.8801,42.2467,-0.777235,44.4767,9.4058,42.7856,24.5251,45.5708,38.7019,52.172,26.0802,57.946,14.47,60.2206,-1.37052,61.7925,-15.605,61.0306,-28.9006,58.0268,-18.5963,53.3536,-1.5407,54.7156,15.9329,53.9584,15.9935,50.5628,-1.61932,50.7094,-18.0358,50.7786,-2.10491,52.4569,0,0
6,-89.3321,-38.4374,-92.7007,-1.67905,-90.4087,25.5983,-84.3763,54.9861,-74.3066,79.0286,-56.764,100.377,-29.6775,117.134,7.44131,122.986,45.372,116.285,75.1305,99.6225,93.4595,77.2758,104.45,51.2561,107.467,21.3868,108.318,-7.83817,103.556,-39.7127,88.5488,-57.44,67.37,-75.7587,41.5374,-77.0471,28.1809,-65.5248,47.3307,-65.8615,66.2535,-64.0541,-77.4975,-55.9056,-62.0708,-73.9902,-35.9463,-76.0423,-20.6681,-64.4789,-42.2346,-65.4569,-60.7389,-62.7544,-59.9911,-34.6145,-41.2127,-42.7844,-21.271,-37.7232,-41.1866,-33.1001,-40.3726,-37.3225,71.543,-36.2351,53.1833,-44.5272,31.6378,-38.4018,52.3049,-33.9996,52.4795,-38.9169,-9.48169,-40.2282,-14.3373,-17.1065,-26.8993,6.97381,-21.2331,17.1956,2.86014,19.7576,29.389,16.8321,33.382,6.62749,21.4737,-15.6956,17.3474,-40.2192,-11.8588,11.7168,18.6216,11.7273,-43.1027,53.5628,-21.6993,45.8617,-7.41802,42.0586,4.17685,43.8515,15.9703,42.4519,33.0743,45.357,50.8964,51.841,34.8562,59.2698,21.2529,61.9609,3.71656,62.4133,-11.5271,62.0503,-25.2708,59.4571,-15.6656,53.3714,4.39899,54.1456,23.4854,53.5151,24.2535,51.517,3.95379,51.4789,-14.6699,51.5213,3.72676,53.1171,0,0
2,-107.348,-31.0764,-107.613,-0.741694,-105.524,26.4587,-99.3109,55.5184,-88.6302,83.2017,-67.4839,107.094,-36.4993,119.889,-2.31391,122.629,28.8918,117.981,57.8484,101.22,75.9198,77.8886,85.64,51.5911,89.2393,24.1184,92.5324,-5.07019,90.3327,-36.0693,77.9792,-55.6454,58.8799,-77.3749,31.4229,-78.3162,14.8954,-64.4099,35.0884,-65.7129,56.3121,-64.4481,-92.8796,-56.9699,-73.9429,-77.3342,-43.628,-77.8676,-28.4451,-63.6765,-50.4261,-65.6479,-71.671,-64.296,-75.101,-34.6219,-56.0236,-43.7579,-35.7035,-36.3692,-55.3811,-29.9152,-55.6711,-36.6583,57.528,-37.4878,40.4553,-44.6398,22.4186,-37.5169,40.0746,-31.8127,40.0992,-37.8924,-18.9261,-36.0895,-22.1746,-14.1254,-36.2131,10.6218,-32.1227,20.6169,-2.56986,22.7293,22.4564,20.277,27.4077,8.54275,14.1531,-14.6122,8.29707,-36.4981,-18.9367,13.8634,13.6029,13.2049,-50.3637,54.9067,-29.7088,44.5604,-14.7324,39.1821,-3.85742,41.304,7.32853,39.4962,22.0891,43.5804,39.234,53.3157,23.573,61.8268,10.7658,65.1664,-4.06526,67.2392,-18.1318,66.7227,-32.2046,63.032,-20.7906,56.1977,-4.88197,57.8196,12.2198,56.0834,12.1813,48.828,-4.63002,48.2809,-19.2572,48.7452,-5.14403,53.4431,0,0
3,-103.139,-29.7359,-102.832,0.351523,-99.5995,27.3145,-92.3839,55.1076,-81.1102,82.6063,-62.009,105.958,-32.4193,120.408,3.42002,126.022,37.4168,118.02,62.4575,100.631,81.2213,78.0201,91.0965,52.0837,94.7855,24.0464,97.0659,-2.74753,96.6343,-30.8462,82.4399,-52.8987,62.0121,-74.2219,35.1193,-74.3943,20.4321,-59.8917,39.728,-62.2695,59.8374,-61.5134,-88.0353,-54.6795,-69.6535,-73.4873,-43.2944,-74.0126,-24.0626,-58.711,-46.2869,-61.7038,-66.8452,-61.1267,-73.8145,-30.6733,-52.7376,-40.303,-29.3273,-32.134,-51.8998,-26.6588,-52.0489,-33.2551,69.9064,-33.5612,49.5474,-41.4418,28.4806,-33.2094,49.2968,-28.5304,49.4078,-34.2448,-13.3065,-33.7282,-17.4358,-12.0519,-32.4244,12.0726,-24.8019,22.8748,0.813815,24.9721,24.5018,23.2896,32.3379,11.1391,17.4102,-12.08,12.5577,-34.1507,-15.2597,15.5538,16.0519,15.3656,-47.3536,54.4029,-28.2368,43.5207,-13.171,38.2916,-0.0301632,39.7429,14.1715,38.5189,28.964,42.8058,48.4124,53.6253,30.0834,63.9491,16.9902,66.5429,0.929664,68.4782,-14.7585,67.3513,-29.1089,63.8802,-18.9224,58.8853,0.00685169,60.7816,18.4353,59.2783,18.4369,47.7401,0.242329,46.5706,-16.3786,46.9384,0.304034,54.4598,0,0
